Interval=	0.05 s
ExcelDateTime=	4.4588648064983885e+004	27/01/2022 15:33:12.814608
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	BraBP	TCD (cm/s)	ETCO2	LBNP Pressure	MAP
Range=	10.000 V	10.000 V	100.0000 mmHg	200.0 mV	100.0000 mmHg
UnitName=	mmHg	cm/s	*	*	*
TopValue=	621.60	160	*	*	*
BottomValue=	-584.98	-160	*	*	*
101.15	77.08915	86.14637	0.2522349	1.901375	85.17431
101.2	75.11073	74.66473	0.2522349	1.904875	85.17431
101.25	74.22276	72.49881	0.2522349	1.909125	85.17431
101.3	105.7418	75.08543	0.2522349	1.913375	85.90457
101.35	105.5065	70.90706	0.2522349	1.908875	87.36508
101.4	102.4384	67.02272	0.2522349	1.915375	87.36508
101.45	92.01348	65.21926	0.2522349	1.907625	87.36508
101.5	87.53705	61.12772	0.2522349	1.912375	87.36508
101.55	86.13816	58.47887	0.2522349	1.9125	87.36508
101.6	89.84954	56.24932	0.2522349	1.913	87.36508
101.65	88.24969	53.72262	0.2561501	1.918375	87.36508
101.7	84.77548	51.67095	0.2639805	1.915125	87.36508
101.75	81.6425	93.84831	0.2639805	1.916375	87.36508
101.8	79.17994	99.61765	0.2639805	1.92425	87.36508
101.85	77.3595	90.59557	0.2639805	1.9245	87.36508
101.9	76.35577	90.20469	0.2639805	1.92025	87.36508
101.95	75.19972	83.32293	0.2639805	1.92175	87.36508
102	74.9814	69.06728	0.2639805	1.915375	87.36508
102.05	111.1842	75.92883	0.2639805	1.921	88.14086
102.1	106.882	71.95615	0.2639805	1.923625	89.69245
102.15	107.2153	68.59086	0.2639805	1.923125	89.69245
102.2	97.72326	65.88227	0.2671126	1.928125	89.69245
102.25	91.53952	61.36794	0.273377	1.92725	89.69245
102.3	89.01172	59.58829	0.273377	1.922625	89.69245
102.35	92.74233	55.94627	0.273377	1.924875	89.69245
102.4	91.17905	53.4807	0.273377	1.924625	89.69245
102.45	87.32702	53.60176	0.273377	1.9215	89.69245
102.5	83.97084	51.67435	0.273377	1.92475	89.69245
102.55	81.11575	48.30305	0.273377	1.92475	89.69245
102.6	78.98236	84.22306	0.273377	1.926	89.69245
102.65	78.04876	97.63451	0.2710278	1.925625	89.69245
102.7	77.27089	87.98044	0.2663296	1.92725	89.69245
102.75	75.38146	94.08262	0.2663296	1.928125	89.69245
102.8	96.84208	85.54709	0.2663296	1.92925	89.69245
102.85	117.9675	71.47642	0.2663296	1.93525	90.22326
102.9	115.4216	69.49349	0.2663296	1.929375	91.28488
102.95	106.5619	69.85386	0.2663296	1.929125	91.28488
103	101.8735	68.34774	0.2663296	1.92625	91.28488
103.05	92.80944	63.77828	0.2663296	1.927875	91.28488
103.1	93.58354	60.52384	0.2663296	1.924125	91.28488
103.15	95.04313	57.03248	0.2663296	1.92725	91.28488
103.2	91.79365	54.50339	0.2663296	1.92675	91.28488
103.25	87.73726	51.25275	0.2663296	1.9265	91.28488
103.3	84.21969	50.82795	0.27416	1.931	91.28488
103.35	81.57953	49.14505	0.2898208	1.93175	91.28488
103.4	79.75646	47.81822	0.2898208	1.93175	91.28488
103.45	78.31836	46.13593	0.2898208	1.930625	91.28488
103.5	77.67925	44.03223	0.2898208	1.926875	91.28488
103.55	77.30634	42.10682	0.2898208	1.934125	91.28488
103.6	75.61523	43.31359	0.2898208	1.937875	91.28488
103.65	90.42493	39.76111	0.2898208	1.931	91.28488
103.7	119.1006	42.23007	0.2898208	1.927375	89.87881
103.75	117.7243	93.60631	0.2898208	1.92975	87.06668
103.8	110.7393	88.85495	0.2898208	1.92975	87.06668
103.85	106.215	82.60079	0.2898208	1.933	87.06668
103.9	96.56796	83.02069	0.2898208	1.93125	87.06668
103.95	93.42895	77.37302	0.2898208	1.93325	87.06668
104	95.4677	68.82997	0.2898208	1.93225	87.06668
104.05	93.33356	72.07921	0.2898208	1.9295	87.06668
104.1	89.21797	72.38015	0.2898208	1.92925	87.06668
104.15	85.24265	68.64829	0.2898208	1.929125	87.06668
104.2	82.5037	67.92414	0.2898208	1.92825	87.06668
104.25	81.20248	63.56088	0.2898208	1.929375	87.06668
104.3	79.68105	60.55265	0.2898208	1.9285	87.06668
104.35	78.23428	57.45198	0.2898208	1.931	87.06668
104.4	77.00243	54.50399	0.2874717	1.929875	87.06668
104.45	75.92329	54.62185	0.2827734	1.9285	87.06668
104.5	74.85471	52.88032	0.2827734	1.926625	87.06668
104.55	73.40756	51.7938	0.2827734	1.92825	87.06668
104.6	72.11199	49.6857	0.2827734	1.92675	87.06668
104.65	71.37484	49.20708	0.2827734	1.928875	87.06668
104.7	70.69991	46.98013	0.2827734	1.935625	87.06668
104.75	69.60908	61.2752	0.2827734	1.9355	87.06668
104.8	98.88724	104.0429	0.2827734	1.935375	87.06668
104.85	111.5579	91.19637	0.2827734	1.93725	86.97525
104.9	111.3169	88.49068	0.2827734	1.934	86.79239
104.95	106.1173	88.46257	0.2827734	1.9365	86.79239
105	100.268	82.30125	0.2827734	1.9385	86.79239
105.05	92.43201	69.07119	0.2694618	1.934125	86.79239
105.1	92.11603	73.22405	0.2428384	1.932625	86.79239
105.15	93.01268	72.37985	0.2428384	1.92425	86.79239
105.2	90.81896	68.65129	0.2428384	1.9275	86.79239
105.25	87.40093	64.23029	0.2428384	1.935625	86.79239
105.3	83.82755	61.12682	0.2428384	1.926875	86.79239
105.35	81.21982	58.35581	0.2428384	1.9295	86.79239
105.4	79.40844	54.98271	0.2428384	1.929875	86.79239
105.45	77.82856	52.45732	0.2428384	1.933875	86.79239
105.5	76.49039	51.37471	0.2428384	1.93325	86.79239
105.55	75.3479	52.45492	0.2584992	1.9305	86.79239
105.6	74.31438	49.86799	0.2898208	1.92875	86.79239
105.65	73.31179	48.69273	0.2898208	1.928125	86.79239
105.7	72.69077	45.53724	0.2898208	1.928375	86.79239
105.75	71.35938	51.07286	0.2898208	1.9295	86.79239
105.8	72.98035	96.91407	0.2898208	1.9265	86.79239
105.85	109.3174	87.52963	0.2898208	1.92975	86.76359
105.9	110.7193	82.11967	0.2898208	1.926	86.70599
105.95	108.3197	84.16243	0.2898208	1.934375	86.70599
106	104.6796	76.77013	0.2898208	1.9355	86.70599
106.05	98.34616	64.52633	0.2898208	1.930625	86.70599
106.1	91.18131	70.63533	0.2898208	1.933625	86.70599
106.15	91.22128	68.58836	0.2898208	1.933	86.70599
106.2	91.7533	65.69959	0.2780752	1.9315	86.70599
106.25	89.37822	64.61558	0.254584	1.932125	86.70599
106.3	85.77845	59.68014	0.254584	1.9315	86.70599
106.35	82.22996	57.99504	0.254584	1.93375	86.70599
106.4	80.00419	54.44356	0.254584	1.932125	86.70599
106.45	78.30856	51.19252	0.254584	1.932	86.70599
106.5	76.85236	49.62768	0.254584	1.931125	86.70599
106.55	75.44254	48.78278	0.254584	1.9265	86.70599
106.6	74.40111	49.50442	0.254584	1.9355	86.70599
106.65	73.40115	45.53914	0.254584	1.937375	86.70599
106.7	73.04521	48.48814	0.254584	1.932625	86.70599
106.75	71.77	96.73439	0.254584	1.93325	86.70599
106.8	70.49818	90.235	0.254584	1.93175	86.70599
106.85	99.57688	87.94912	0.254584	1.929875	86.85086
106.9	110.0651	87.58895	0.254584	1.932125	87.14062
106.95	106.6301	81.09798	0.254584	1.92975	87.14062
107	102.8509	66.24245	0.254584	1.935	87.14062
107.05	97.89407	70.69565	0.254584	1.93375	87.14062
107.1	90.16438	72.25849	0.254584	1.9335	87.14062
107.15	90.57877	67.32436	0.254584	1.934125	87.14062
107.2	92.05985	64.79966	0.254584	1.9395	87.14062
107.25	89.80505	60.82428	0.254584	1.93575	87.14062
107.3	86.07519	57.63407	0.2671126	1.9365	87.14062
107.35	82.64208	55.34619	0.2921699	1.93325	87.14062
107.4	80.33298	51.67275	0.2921699	1.935	87.14062
107.45	78.44204	51.19652	0.2921699	1.9335	87.14062
107.5	76.9964	50.58974	0.2921699	1.932	87.14062
107.55	75.7604	49.26611	0.2921699	1.930125	87.14062
107.6	74.5836	46.31681	0.2921699	1.931625	87.14062
107.65	74.16243	46.0807	0.2921699	1.93525	87.14062
107.7	73.29558	91.20137	0.2921699	1.935875	87.14062
107.75	72.27149	91.92211	0.2921699	1.931	87.14062
107.8	101.1017	84.54331	0.2921699	1.932625	87.4233
107.85	111.6092	88.97121	0.2921699	1.9275	87.98866
107.9	109.7318	83.02229	0.2921699	1.9325	87.98866
107.95	106.0634	70.63412	0.2921699	1.9335	87.98866
108	100.3257	70.09147	0.2921699	1.941625	87.98866
108.05	91.68016	71.77397	0.2921699	1.93075	87.98866
108.1	91.70542	68.94983	0.2921699	1.9355	87.98866
108.15	93.15822	64.0344	0.2921699	1.935	87.98866
108.2	90.61987	59.66473	0.2921699	1.937875	87.98866
108.25	86.60194	59.19871	0.2921699	1.93675	87.98866
108.3	83.02932	55.52557	0.2921699	1.93225	87.98866
108.35	80.66328	52.15848	0.2921699	1.93775	87.98866
108.4	78.93712	51.01113	0.2921699	1.9345	87.98866
108.45	77.45905	50.64786	0.2921699	1.936	87.98866
108.5	76.14689	48.60029	0.2921699	1.93925	87.98866
108.55	74.93691	46.67858	0.2921699	1.935875	87.98866
108.6	74.27705	47.31048	0.2921699	1.937375	87.98866
108.65	73.4875	41.26312	0.2921699	1.936125	87.98866
108.7	72.04186	49.50852	0.2921699	1.93275	87.98866
108.75	96.28667	100.7642	0.2921699	1.931375	87.98866
108.8	112.1412	84.34352	0.2921699	1.938375	87.67673
108.85	111.464	85.42312	0.2921699	1.9345	87.05287
108.9	108.469	87.29131	0.2921699	1.93325	87.05287
108.95	102.3943	78.51446	0.2913868	1.932	87.05287
109	93.31056	67.96886	0.2898208	1.9295	87.05287
109.05	91.91129	73.94419	0.2898208	1.9315	87.05287
109.1	93.34751	68.16896	0.2898208	1.927875	87.05287
109.15	91.31102	67.08384	0.2898208	1.928625	87.05287
109.2	87.57475	64.19888	0.2898208	1.926625	87.05287
109.25	83.90862	62.87115	0.2898208	1.928	87.05287
109.3	81.41401	59.3807	0.2898208	1.93275	87.05287
109.35	79.65051	56.12826	0.2898208	1.92925	87.05287
109.4	78.09514	52.849	0.2898208	1.926125	87.05287
109.45	76.68118	53.54404	0.2898208	1.93025	87.05287
109.5	75.50174	50.16914	0.2898208	1.93	87.05287
109.55	74.41807	50.28789	0.2898208	1.92975	87.05287
109.6	73.50145	45.95874	0.2898208	1.934625	87.05287
109.65	72.81256	44.87863	0.2898208	1.93	87.05287
109.7	71.44007	45.6564	0.2898208	1.934125	87.05287
109.75	72.00981	43.1311	0.2898208	1.93125	87.05287
109.8	105.4469	55.5898	0.2898208	1.93825	86.81837
109.85	110.5975	101.3077	0.2898208	1.93075	86.34937
109.9	109.5048	87.11142	0.2898208	1.9295	86.34937
109.95	106.3624	87.70971	0.2898208	1.928375	86.34937
110	100.262	88.43315	0.2898208	1.93125	86.34937
110.05	92.46934	77.9729	0.2898208	1.927125	86.34937
110.1	92.23179	71.11475	0.2898208	1.931625	86.34937
110.15	93.04171	72.65028	0.2898208	1.931875	86.34937
110.2	90.58292	72.2604	0.2898208	1.931	86.34937
110.25	86.86211	69.7329	0.2898208	1.939625	86.34937
110.3	83.51196	66.12089	0.2913868	1.93325	86.34937
110.35	81.54824	63.41541	0.294519	1.9365	86.34937
110.4	79.856	60.16517	0.294519	1.9405	86.34937
110.45	78.26029	58.23696	0.294519	1.937625	86.34937
110.5	76.88743	57.51241	0.294519	1.938	86.34937
110.55	75.7472	52.30845	0.294519	1.942	86.34937
110.6	74.71369	52.66932	0.294519	1.937375	86.34937
110.65	73.49051	51.67335	0.294519	1.93175	86.34937
110.7	72.6591	51.64814	0.294519	1.934875	86.34937
110.75	71.96833	49.87059	0.294519	1.93025	86.34937
110.8	70.67653	47.45895	0.294519	1.922	86.34937
110.85	72.27978	45.17437	0.294519	1.916875	86.34937
110.9	106.1927	58.1148	0.294519	1.90275	86.22572
110.95	110.3943	101.4869	0.294519	1.890625	85.97844
111	109.0806	90.53575	0.294519	1.879625	85.97844
111.05	105.9163	89.57119	0.294519	1.856875	85.97844
111.1	100.0222	93.96577	0.294519	1.834375	85.97844
111.15	92.55908	84.70198	0.294519	1.81525	85.97844
111.2	91.98671	74.48405	0.294519	1.790125	85.97844
111.25	92.85167	78.21331	0.2906038	1.766	85.97844
111.3	90.70509	76.58975	0.2827734	1.74	85.97844
111.35	87.1762	74.30506	0.2827734	1.710875	85.97844
111.4	83.68239	69.91328	0.2827734	1.676125	85.97844
111.45	81.42682	66.785	0.2827734	1.644375	85.97844
111.5	79.66748	64.16867	0.2827734	1.606	85.97844
111.55	78.15208	60.25271	0.2827734	1.576125	85.97844
111.6	76.51376	58.71748	0.2827734	1.54375	85.97844
111.65	75.15598	56.66901	0.2827734	1.504625	85.97844
111.7	74.06553	55.13288	0.2827734	1.468625	85.97844
111.75	73.08404	54.08399	0.2827734	1.4405	85.97844
111.8	72.03206	51.7969	0.2827734	1.399625	85.97844
111.85	71.28473	47.69936	0.2827734	1.366125	85.97844
111.9	69.93976	69.3058	0.2827734	1.339875	85.97844
111.95	71.2391	108.9145	0.2827734	1.3065	85.97844
112	103.7038	92.759	0.2827734	1.272	85.63867
112.05	108.6956	93.48285	0.2827734	1.239875	84.95913
112.1	106.4785	93.54227	0.2827734	1.212125	84.95913
112.15	103.1469	84.40495	0.2827734	1.176375	84.95913
112.2	97.51927	74.30266	0.2827734	1.145125	84.95913
112.25	90.01809	79.59587	0.2827734	1.11475	84.95913
112.3	89.37143	74.06385	0.2874717	1.088375	84.95913
112.35	90.61459	69.76251	0.2968681	1.059	84.95913
112.4	88.73081	71.29734	0.2968681	1.022125	84.95913
112.45	85.01981	64.79736	0.2968681	1.00625	84.95913
112.5	81.37781	63.59719	0.2968681	0.97325	84.95913
112.55	78.65432	59.49985	0.2968681	0.943875	84.95913
112.6	76.73811	57.81285	0.2968681	0.91675	84.95913
112.65	74.88072	55.64323	0.2968681	0.892375	84.95913
112.7	73.42905	55.04174	0.2968681	0.870375	84.95913
112.75	72.2006	52.75736	0.2968681	0.844625	84.95913
112.8	71.1799	55.34438	0.2968681	0.82525	84.95913
112.85	70.28024	101.785	0.2968681	0.80225	84.95913
112.9	68.6785	99.25677	0.2968681	0.775125	84.95913
112.95	69.37229	95.04819	0.2968681	0.753	84.95913
113	99.63268	95.88878	0.2960851	0.723625	84.35238
113.05	106.29	88.79202	0.294519	0.697625	83.13887
113.1	102.8626	77.3419	0.294519	0.68575	83.13887
113.15	99.20096	79.05632	0.294519	0.67025	83.13887
113.2	93.3	76.77063	0.294519	0.642625	83.13887
113.25	86.49184	70.87584	0.294519	0.6245	83.13887
113.3	86.25053	66.66325	0.294519	0.60475	83.13887
113.35	87.25237	68.58755	0.294519	0.59025	83.13887
113.4	84.31999	60.16377	0.294519	0.57075	83.13887
113.45	80.28208	57.75383	0.294519	0.54925	83.13887
113.5	76.92928	56.09654	0.294519	0.5365	83.13887
113.55	74.97725	54.02246	0.294519	0.5215	83.13887
113.6	73.55084	52.45932	0.294519	0.508	83.13887
113.65	72.33445	50.64906	0.294519	0.496625	83.13887
113.7	71.06867	47.09698	0.294519	0.479375	83.13887
113.75	70.04458	86.08834	0.294519	0.46725	83.13887
113.8	68.69547	110.0257	0.294519	0.451375	83.13887
113.85	67.43383	91.01607	0.294519	0.434625	83.13887
113.9	89.91364	94.68371	0.294519	0.422	83.13887
113.95	106.3002	91.01617	0.294519	0.408875	82.77014
114	104.0744	78.69184	0.294519	0.400875	82.03267
114.05	100.1591	77.01114	0.294519	0.384625	82.03267
114.1	94.90174	80.499	0.294519	0.3745	82.03267
114.15	87.13963	71.11515	0.294519	0.361375	82.03267
114.2	85.36143	65.03958	0.294519	0.35225	82.03267
114.25	86.41605	63.71445	0.294519	0.336875	82.03267
114.3	84.001	59.62151	0.294519	0.3255	82.03267
114.35	79.9612	58.77761	0.294519	0.321	82.03267
114.4	76.21777	55.40711	0.294519	0.304125	82.03267
114.45	74.0052	52.70123	0.294519	0.2885	82.03267
114.5	72.46379	52.15718	0.294519	0.285625	82.03267
114.55	71.17236	49.86769	0.294519	0.274625	82.03267
114.6	69.90846	48.6021	0.294519	0.26675	82.03267
114.65	68.64117	91.68139	0.294519	0.263125	82.03267
114.7	67.4968	104.1324	0.294519	0.253125	82.03267
114.75	65.88074	91.73892	0.293736	0.24325	82.03267
114.8	74.10927	93.48314	0.2921699	0.236875	82.03267
114.85	104.9624	87.52923	0.2921699	0.223125	81.95721
114.9	105.2082	76.83026	0.2921699	0.213875	81.8063
114.95	100.6994	76.7126	0.2921699	0.204625	81.8063
115	96.24595	76.89949	0.2921699	0.1935	81.8063
115.05	89.1467	68.94933	0.2921699	0.188	81.8063
115.1	85.09786	63.71865	0.2921699	0.184125	81.8063
115.15	85.11973	63.35278	0.2921699	0.182	81.8063
115.2	83.91729	58.35701	0.2921699	0.17425	81.8063
115.25	80.05584	56.45821	0.2921699	0.177875	81.8063
115.3	76.09825	55.3728	0.2921699	0.16575	81.8063
115.35	73.49918	53.30272	0.2921699	0.162375	81.8063
115.4	72.06034	51.25045	0.2921699	0.15675	81.8063
115.45	70.90691	48.72305	0.2921699	0.146125	81.8063
115.5	69.70108	58.9575	0.2921699	0.149	81.8063
115.55	68.47564	108.0439	0.2921699	0.147125	81.8063
115.6	67.39877	96.1296	0.2921699	0.133125	81.8063
115.65	65.92787	90.50543	0.2921699	0.126875	81.8063
115.7	79.13771	92.45906	0.2921699	0.126	81.8063
115.75	105.6539	85.3662	0.2921699	0.12475	81.84891
115.8	104.7957	75.98856	0.2921699	0.1215	81.93415
115.85	100.1172	81.16061	0.2921699	0.114875	81.93415
115.9	95.06764	73.46316	0.2921699	0.111625	81.93415
115.95	88.0095	66.48436	0.2921699	0.106	81.93415
116	85.49905	62.20984	0.2921699	0.102375	81.93415
116.05	85.41949	58.71598	0.2921699	0.101125	81.93415
116.1	83.37923	56.8498	0.2921699	0.095875	81.93415
116.15	79.42842	55.28286	0.2921699	0.09175	81.93415
116.2	75.76417	54.20205	0.2921699	0.082375	81.93415
116.25	73.35477	51.67405	0.2921699	0.082875	81.93415
116.3	71.86049	49.08442	0.2921699	0.0765	81.93415
116.35	70.6622	46.55712	0.2921699	0.076	81.93415
116.4	69.5808	64.2464	0.2921699	0.077375	81.93415
116.45	68.47376	109.1153	0.2921699	0.0795	81.93415
116.5	67.10843	93.84432	0.2921699	0.075	81.93415
116.55	66.67444	85.5753	0.2921699	0.0745	81.93415
116.6	93.98285	85.3653	0.2921699	0.067	81.71089
116.65	105.7406	75.50763	0.2921699	0.062625	81.26437
116.7	102.7668	73.88316	0.2921699	0.0595	81.26437
116.75	98.37444	78.45283	0.2921699	0.06025	81.26437
116.8	91.90225	70.66734	0.2921699	0.059375	81.26437
116.85	86.1129	62.08958	0.2921699	0.053	81.26437
116.9	85.30939	60.82458	0.2921699	0.0495	81.26437
116.95	84.84976	59.01813	0.2921699	0.04525	81.26437
117	81.54824	54.20324	0.2992173	0.0465	81.26437
117.05	77.63438	53.12103	0.313312	0.04525	81.26437
117.1	74.39432	50.16834	0.313312	0.047125	81.26437
117.15	72.39252	49.44389	0.313312	0.037875	81.26437
117.2	71.19159	47.30818	0.313312	0.036625	81.26437
117.25	69.84625	53.33163	0.313312	0.039125	81.26437
117.3	68.64042	105.3366	0.313312	0.035625	81.26437
117.35	67.45948	98.71792	0.313312	0.0335	81.26437
117.4	66.044	78.75097	0.313312	0.032625	81.26437
117.45	66.27627	75.74625	0.313312	0.03725	81.26437
117.5	94.60914	70.81571	0.313312	0.032	80.44439
117.55	103.3731	69.49249	0.313312	0.028875	78.80444
117.6	98.1237	74.84802	0.313312	0.025625	78.80444
117.65	91.12551	68.10813	0.313312	0.02275	78.80444
117.7	84.91801	60.88711	0.313312	0.021375	78.80444
117.75	81.58029	57.99494	0.313312	0.022375	78.80444
117.8	82.53311	55.76719	0.313312	0.015625	78.80444
117.85	81.64929	51.76449	0.313312	0.02025	78.80444
117.9	77.87683	52.39649	0.313312	0.020875	78.80444
117.95	73.86719	51.91756	0.3070476	0.019375	78.80444
118	71.04115	47.82102	0.294519	0.019	78.80444
118.05	69.32289	75.0184	0.294519	0.01775	78.80444
118.1	68.25884	110.2104	0.294519	0.0275	78.80444
118.15	67.44703	86.98806	0.294519	0.016	78.80444
118.2	66.6258	74.6039	0.294519	0.0135	78.80444
118.25	65.47351	73.52439	0.294519	0.015875	78.80444
118.3	64.48977	66.42273	0.294519	0.016	78.80444
118.35	84.61674	71.47773	0.294519	0.016625	78.80444
118.4	100.9343	71.35797	0.294519	0.013625	78.33347
118.45	96.06949	62.93308	0.294519	0.015125	77.39154
118.5	85.95152	60.04411	0.294519	0.009625	77.39154
118.55	78.75198	56.54906	0.294519	0.01375	77.39154
118.6	76.82107	53.72272	0.294519	0.017375	77.39154
118.65	80.4099	50.40905	0.294519	0.01425	77.39154
118.7	80.64443	48.54427	0.294519	0.009	77.39154
118.75	76.77243	46.25638	0.294519	0.005625	77.39154
118.8	72.31032	60.27682	0.294519	-0.00225	77.39154
118.85	69.24258	111.2948	0.294519	-0.003	77.39154
118.9	67.58994	93.00472	0.294519	-0.00275	77.39154
118.95	66.94178	72.56204	0.294519	-0.004	77.39154
119	66.54926	71.8407	0.294519	-0.001625	77.39154
119.05	65.65035	64.13635	0.294519	-0.007625	77.39154
119.1	66.67784	68.10843	0.294519	-0.005	77.39154
119.15	93.98172	72.07901	0.294519	-0.01125	77.05236
119.2	99.1591	63.65542	0.294519	-0.0115	76.37401
119.25	91.21336	58.71578	0.294519	-0.011625	76.37401
119.3	81.77485	54.56341	0.294519	-0.0045	76.37401
119.35	75.48288	51.94748	0.294519	-0.004625	76.37401
119.4	76.01454	48.18249	0.294519	-0.0145	76.37401
119.45	79.78474	48.18069	0.294519	-0.0145	76.37401
119.5	78.505	45.53644	0.294519	-0.01525	76.37401
119.55	74.28271	56.24771	0.294519	-0.0125	76.37401
119.6	70.22218	104.4342	0.294519	-0.012125	76.37401
119.65	67.66045	90.47842	0.294519	-0.016	76.37401
119.7	66.43425	69.67187	0.294519	-0.01975	76.37401
119.75	65.81475	67.89723	0.294519	-0.016375	76.37401
119.8	65.05837	60.58557	0.294519	-0.014	76.37401
119.85	64.73109	64.91702	0.294519	-0.02075	76.37401
119.9	86.94017	68.83007	0.2898208	-0.014375	76.12279
119.95	98.85255	61.12592	0.2804243	-0.0165	75.62034
120	92.70085	56.24561	0.2804243	-0.016125	75.62034
120.05	82.30839	54.68517	0.2804243	-0.018625	75.62034
120.1	74.87054	49.56515	0.2804243	-0.016	75.62034
120.15	73.59986	47.88135	0.2804243	-0.012875	75.62034
120.2	77.66417	45.41588	0.2804243	-0.02175	75.62034
120.25	77.91227	44.57569	0.2804243	-0.02425	75.62034
120.3	74.44372	73.45526	0.2804243	-0.022375	75.62034
120.35	70.31607	102.6903	0.2804243	-0.02425	75.62034
120.4	67.22193	79.41118	0.2835565	-0.01925	75.62034
120.45	65.60322	64.2563	0.2898208	-0.016875	75.62034
120.5	64.80688	58.83694	0.2898208	-0.02025	75.62034
120.55	64.25599	56.15967	0.2898208	-0.017375	75.62034
120.6	63.94567	66.18072	0.2898208	-0.018625	75.62034
120.65	85.19476	62.5695	0.2898208	-0.006125	75.23411
120.7	97.02345	55.04754	0.2898208	-0.01925	74.46165
120.75	91.21072	52.39909	0.2898208	-0.020125	74.46165
120.8	80.63802	48.72275	0.2898208	-0.0205	74.46165
120.85	72.6048	45.71803	0.2898208	-0.019625	74.46165
120.9	71.35448	43.58152	0.2898208	-0.023	74.46165
120.95	75.58017	41.89802	0.2898208	-0.0295	74.46165
121	76.50924	50.71599	0.2898208	-0.021625	74.46165
121.05	73.55839	97.27444	0.2898208	-0.019875	74.46165
121.1	69.35607	81.45835	0.2898208	-0.01675	74.46165
121.15	66.23442	57.9036	0.2898208	-0.019125	74.46165
121.2	64.49128	53.4778	0.2898208	-0.017625	74.46165
121.25	63.82388	51.31488	0.2898208	-0.01825	74.46165
121.3	63.25981	62.87135	0.2898208	-0.024625	74.46165
121.35	66.25477	61.42787	0.2898208	-0.0265	74.46165
121.4	91.56742	51.31508	0.2898208	-0.027375	73.60143
121.45	92.62167	51.07006	0.2898208	-0.02675	71.88098
121.5	83.97234	48.18099	0.2898208	-0.021125	71.88098
121.55	74.04554	47.28187	0.2898208	-0.026375	71.88098
121.6	67.49605	43.79472	0.2898208	-0.023	71.88098
121.65	68.91454	40.18201	0.2859056	-0.02875	71.88098
121.7	73.38607	58.535	0.2780752	-0.033375	71.88098
121.75	73.17869	101.0022	0.2780752	-0.02975	71.88098
121.8	70.04722	80.85557	0.2780752	-0.028375	71.88098
121.85	66.24874	55.10597	0.2780752	-0.030625	71.88098
121.9	63.67608	50.86317	0.2780752	-0.026	71.88098
121.95	62.3888	50.49949	0.2780752	-0.026	71.88098
122	61.68823	63.11156	0.2780752	-0.0255	71.88098
122.05	61.42203	60.40188	0.2780752	-0.016625	71.88098
122.1	76.11634	52.33476	0.2780752	-0.029375	71.88098
122.15	88.93065	50.76862	0.2827734	-0.028375	71.08853
122.2	84.63219	50.10851	0.2921699	-0.031	69.50366
122.25	74.62659	45.26671	0.2921699	-0.028625	69.50366
122.3	65.84039	43.10069	0.2921699	-0.027625	69.50366
122.35	63.55014	42.64967	0.2921699	-0.034125	69.50366
122.4	67.9915	83.20258	0.2921699	-0.02525	69.50366
122.45	70.88693	97.03853	0.2921699	-0.028625	69.50366
122.5	69.51595	64.97635	0.2921699	-0.0295	69.50366
